0	678941.0990034129	4852060.603511435
1	675635.6378653271	4856791.591840241
0	674374.4060882588	4859223.34889303
0	683408.0494656835	4850444.560688132
0	655937.8485404151	4843592.497239478
0	698850.6583850945	4832510.294328993
1	646969.2315374687	4849033.819889588
0	679118.1770698633	4845086.429750377
0	677778.0490416631	4849588.549063521
0	658784.1313209075	4829129.873669618
0	678395.8525289142	4848281.754445069
1	669865.4201095111	4848561.19613636
0	699494.0604427973	4832302.098481487
0	662128.9543333793	4843346.64143415
0	672416.3360738361	4854571.244715643
0	662128.9543333793	4843346.64143415
1	680139.3673120379	4850544.513338949
0	690695.8909846403	4869730.911631539
0	658525.4192181164	4829554.806094714
0	676411.1670906477	4848360.401838996
0	658228.2741606962	4844012.580223265
1	684510.1705167103	4849685.48888664
0	684015.9660805421	4857226.545532824
0	670491.0612259775	4853257.386976804
0	682664.1821044521	4849271.258092571
0	697670.1555707844	4844019.326989331
1	667981.8933079531	4858384.957885678
0	666901.5439583287	4858456.859739415
0	669323.5217822332	4862758.291098991
0	666325.3386598358	4858474.302754575
0	667154.4593373007	4857721.371115367
1	684690.807422996	4847314.387424166
0	682631.0509318983	4847176.607660628
0	660562.3681643255	4832164.667300697
0	678314.0586441036	4854418.106972758
0	683762.2208051122	4850374.184010718
1	662915.5610746336	4863237.625421147
0	667831.7629866037	4859997.682078402
0	666548.03765926	4861783.355872165
0	667216.1477353763	4861549.09607621
0	662850.8066703465	4852575.447412908
1	695754.4820003393	4849327.587311888
0	687521.9045615916	4854622.224738138
0	651332.8582531943	4846825.047596414
0	655922.4004847892	4842477.209626786
0	656094.9588393695	4843369.806439979
1	676130.7844048007	4848165.484144271
0	684344.2513707783	4856847.27268356
0	673225.9570582276	4846556.698698222
0	681045.6255802725	4848922.191877094
0	658573.5814299535	4843713.508202503
1	669092.5734022484	4840801.484814544
0	681386.6851110963	4849648.494321118
0	676448.296703332	4850136.147144208
0	677220.1244491575	4856071.297614491
0	678020.4849704276	4854691.779029478
1	678741.9458140974	4848640.030058615
0	682198.2797985554	4850456.700910615
0	678391.9147983512	4848329.553185035
0	690258.8410629721	4887948.590925051
0	699958.9495616918	4833653.827810527
1	699911.1607954033	4855762.514515048
0	687780.4178615368	4870488.819445446
0	655035.4199977007	4849949.988988772
0	679558.4943611505	4853402.676869586
0	668489.6973539033	4850576.202987658
1	652604.45550533	4843374.197548463
0	656899.6178012171	4843798.511788904
0	681033.5886559465	4851003.358523205
0	657465.0205188576	4841713.083070135
0	657826.0283017289	4822549.36758328
1	668444.1601117854	4861007.894195983
0	667917.6608068866	4859583.081486384
0	671312.2747172731	4859063.960516939
0	667129.0530377791	4860902.962827846
0	668027.4651989335	4859714.336443941
1	680607.644425992	4848306.544930262
0	680597.7641172202	4848581.925741287
0	677825.889111573	4849307.848056685
0	677769.2929323851	4849412.704379395
0	646187.7265744911	4844104.165019437
1	678047.6601637551	4851311.632276372
0	685471.4628131371	4846968.368678144
0	692159.3934017407	4858457.726423604
0	674525.3177714712	4851272.599688213
0	676284.9644276014	4856440.334053364
1	656158.7375602884	4843006.693565143
0	668123.3140726611	4848606.920872978
0	675391.6333995162	4851830.416147423
0	684304.6643315057	4864608.213988761
0	684566.9682156774	4847855.825570719
1	684435.6694074353	4847208.953642089
0	680279.627255338	4851903.769804875
0	678241.0214733225	4847553.492955633
0	695702.1014918655	4855647.848563086
0	680878.1473480018	4851141.182821012
1	675313.0657862444	4851821.121964476
0	697810.3311391138	4844302.94885505
0	663183.4887282413	4843759.749678424
0	679506.5162042626	4851563.657502824
0	677175.8279605405	4848377.244094326
1	666983.0521841013	4849460.55824839
0	675968.149295307	4850537.679457909
0	677624.4194567564	4851441.037764188
0	666135.4703584209	4845304.573528687
0	672904.9369216858	4848443.548148845
1	672208.2847227666	4849003.329061472
0	699505.2495208753	4832406.370119822
0	686692.3406643645	4847073.251918258
0	678350.8849998473	4851773.784891582
0	678118.5646796698	4851442.014776087
1	661447.3287097074	4852019.816011055
0	662727.8030923093	4855145.406047355
0	662490.046327851	4865114.601399639
0	666551.4870055675	4861485.813463166
0	663571.7886587116	4865615.539744031
1	676185.6355662479	4855847.514727518
0	672208.3872469615	4851801.53641248
0	680399.5339377726	4833571.494227891
0	676748.1799868394	4854782.104287379
0	691040.9767366307	4871535.037552351
1	658499.1679641339	4830115.035564469
0	680943.4631913148	4851016.136084324
0	682744.1054696164	4850133.313519724
0	682319.2365891759	4848632.141861766
0	675820.6768683504	4825720.302876652
1	680361.3250533559	4848577.188692719
0	676908.2143142998	4847140.536140002
0	671780.0871835556	4854216.020107061
0	676219.3313888416	4848213.283186986
0	683544.4568889798	4848904.533455476
1	686821.5274221419	4843959.112867645
0	675095.7597083564	4846334.24155424
0	655499.9107936891	4843424.923860047
0	682662.1645612496	4850548.770924446
0	680313.4473777828	4848176.536878491
1	683449.0485010615	4849955.955681243
0	682208.0892536625	4848979.335833095
0	678147.5865888996	4841849.115250705
0	682879.2548649552	4851182.289508312
0	655640.5561477508	4842345.616075273
1	669613.6992570546	4858609.585562496
0	669475.9268045095	4860985.369633492
0	665768.6324125452	4859621.104120279
0	667393.5467718213	4858950.471235653
0	672368.7080144376	4859210.441891162
1	668663.0272012781	4848344.1617057
0	679885.6347320611	4833375.72162272
0	678636.8276365658	4850667.200390113
0	679933.8708791144	4852945.103729424
0	672778.5942852332	4849156.800134828
1	699768.1716914498	4832846.303097535
0	678016.2131791492	4848496.339449073
0	676557.2773954698	4848576.22488094
0	679627.1476693156	4849213.239204121
0	678819.89598213	4848769.718397533
1	679763.5170090464	4848782.773736358
0	680354.0944282694	4848921.664342728
0	676859.8412986442	4846859.500954537
0	657592.7244646829	4843036.953605648
0	672011.5228288255	4854863.068236338
1	676686.1903074572	4846359.191417859
0	683213.8243354318	4847916.858843603
0	687352.828231122	4843060.211026331
0	679220.1122065462	4850266.5146109
0	684027.8789152154	4876454.683238636
1	684106.7855168928	4847716.71792712
0	680059.5461822208	4852786.559267378
0	671338.8049299163	4853781.078453451
0	680372.7287491933	4847614.174684284
0	676832.7320481492	4851563.672461947
1	699268.3737505917	4832767.381594049
0	674871.8591932145	4848262.588935074
0	683513.9157759964	4848998.615526375
0	679898.2599186924	4851019.156853102
0	698351.5442025106	4832369.1013085
1	678235.057206119	4854648.399075497
0	673985.0291268387	4849861.057558376
0	674269.2534862065	4851286.675601152
0	680087.1611621458	4852607.912072557
0	693491.4582431009	4868477.055752184
1	658296.9062554927	4830169.151286865
0	681097.5440783333	4851135.698599328
0	690260.2285213929	4854741.572849206
0	683390.5381084898	4850168.08887234
0	678258.6343808726	4849601.837633998
1	678734.5567458072	4851696.714065748
0	679801.7646018035	4852090.578254456
0	691504.1776853871	4869185.534901944
0	673315.9822652142	4846793.991585801
0	684908.7108156403	4845548.882732236
1	688073.0815748549	4846314.522377543
0	697711.9207151465	4850851.781800788
0	681313.9741239792	4850943.52022571
0	679951.1565666163	4850170.078375014
0	679994.5590721702	4850232.716350992
1	650341.8500016371	4842694.227611306
0	676501.463629	4848573.078989466
0	680715.8495905937	4850434.201348873
0	679827.5925657658	4853071.163278133
0	670841.3459525078	4854847.795083195
1	676805.3482270271	4851694.430491268
0	656513.0025278247	4842591.489024715
0	677368.9315629997	4855813.181588291
0	667365.911396538	4833161.739158264
0	703177.8869515712	4859420.528623132
1	676028.2740693591	4847176.259360843
0	681027.1315098959	4849021.834713039
0	676213.1664410186	4847194.259412852
0	681033.6488417151	4851166.972323994
0	687140.9971636136	4844613.869737826
1	683197.2079268803	4849435.171179505
0	679413.224039759	4849124.002538705
0	689080.3054763323	4874403.374923316
0	646027.2761820852	4843675.068058767
0	680581.007964229	4851228.482752614
1	664390.6541138795	4861280.563749872
0	664841.9758850564	4859205.49941588
0	667884.8717997057	4858326.0463452
0	664075.9742864191	4859221.647919625
0	664032.7947339548	4854376.188950179
1	680852.7619473481	4851076.804591126
0	683944.0803394964	4848074.691181007
0	675726.9946364797	4847120.740715182
0	672269.4104650581	4854095.638806746
0	676324.5375136376	4836565.121190581
1	679772.1818231073	4851030.645315426
0	692045.4417937754	4851634.587291626
0	672841.3069255279	4849455.619733441
0	695433.5290281232	4840937.180652717
0	671296.7658550583	4854828.947052771
1	688406.2128404388	4848782.807501824
0	682152.7304056903	4849127.541392405
0	684550.5700404352	4849843.555643859
0	675769.8864574299	4856101.480498534
0	680383.7488320939	4851870.133805467
1	665096.788373463	4853619.009344987
0	670793.6729659298	4859499.61581949
0	668501.5186274753	4873180.658724195
0	673395.9791184346	4884261.18328908
0	666749.9384062514	4856804.32107235
1	684061.0616430185	4850502.481535803
0	662186.1498344711	4844554.47265249
0	681038.712281606	4851066.63078912
0	697173.0716908388	4850823.575812818
0	668827.630500017	4840951.151633548
1	679574.5162152903	4874338.356427909
0	658849.1210098498	4843428.349590513
0	672612.8893391924	4851193.509300523
0	682591.4286982315	4848963.59931053
0	697836.8995180493	4834414.387788122
1	674048.1357344149	4851155.855045593
0	674048.1357344149	4851155.855045593
0	695957.2923307751	4849807.663969241
0	677825.8086330826	4849307.845908359
0	678328.4528199201	4849538.796778118
1	681097.9807532976	4851474.82813022
0	685027.0576859141	4849769.853491723
0	676550.9328921039	4855543.440091313
0	667223.2483652022	4849457.581917815
0	688602.5281129089	4873573.798616567
1	683756.8482226025	4848802.681991677
0	671673.4172389051	4848079.728940945
0	676149.2708557427	4846825.794765205
0	677076.5166230946	4854678.46983706
0	679447.3615756059	4850451.582332675
1	683401.8999748838	4848166.675646206
0	671258.8870991109	4855715.324565894
0	677911.5608691241	4849573.885779159
0	655108.0977327515	4842502.689242697
0	691337.8716555958	4847939.841679035
1	682132.8425899718	4836196.711435333
0	687704.2946875989	4847423.574063163
0	684356.4753337884	4852882.099596403
0	688398.8577906431	4846209.673232674
0	691337.1017805589	4868550.186389674
1	668481.7451553744	4859631.379504501
0	667081.8717110978	4860248.056589197
0	665790.4596500946	4862460.885296707
0	665790.4596500946	4862460.885296707
0	667860.8379845661	4856759.381170275
1	696975.6834422667	4868069.62894285
0	688435.2542521947	4848835.427577396
0	680268.1425294905	4848439.844099696
0	669865.4201095111	4848561.19613636
0	677668.8260637294	4855095.397774285
1	675681.7923313992	4847142.444896136
0	672416.3360738361	4854571.244715643
0	692571.1121192714	4851249.816213759
0	697465.5502418283	4844111.649677572
0	671682.4239965989	4852156.382493921
1	699828.8415114568	4832144.553889674
0	682583.7015192852	4849850.814716969
0	683010.0363164616	4851404.184717554
0	685574.534045137	4856558.829143496
0	697696.2026053295	4850871.213822204
1	689737.4555198205	4850495.953043416
0	683538.8037652309	4848100.864057454
0	680353.8552169845	4849926.996898249
0	705722.9277558352	4860056.541997938
0	680208.3949639776	4846576.83123052
1	662973.9709601313	4844092.470459321
0	680044.1426497881	4852689.442876209
0	661813.1332788696	4843741.27038955
0	658652.8113160674	4829931.757882628
0	688824.2324736367	4861746.763048857
1	679378.7600434544	4852910.220279525
0	682935.8138066047	4851160.501561425
0	696355.6718909729	4849496.685823103
0	671469.6796560171	4855109.812504015
0	702598.5238198387	4862780.715249076
1	655361.4506360391	4842681.158684288
0	696797.0278042837	4850374.350157988
0	675096.3861319913	4856078.593084433
0	688593.1569328958	4873404.343609811
0	656963.6896553196	4843781.015955254
1	681784.9862309414	4849625.896465866
0	679288.6248701934	4850377.728168569
0	680943.1101269743	4851624.55901693
0	684498.384476776	4852589.253695838
0	675917.612531521	4856888.077721794
1	681473.3295242616	4850680.323781509
0	677094.8801415328	4855267.035859194
0	678526.1949638744	4851189.626058628
0	679859.6539101044	4850644.988613384
0	674429.564325267	4851467.258745691
1	683723.0769603029	4848882.335631272
0	658955.5300611178	4830269.530554573
0	681418.7204389666	4851969.064689625
0	657418.0352656008	4841835.770575182
0	679742.8725411955	4850189.462013053
1	658498.5693773722	4829474.494194736
0	693372.7300186376	4844920.422149207
0	658417.4188922326	4829562.920663855
0	677952.5716215111	4849609.325515941
0	695871.4458588609	4849470.091157578
1	658001.3840099629	4843082.287318822
0	680903.0006856653	4848295.55014179
0	698204.5986622577	4867260.734809849
0	677622.6295228211	4851426.652113293
0	692056.7935289459	4870156.998648309
1	668482.6198833931	4862823.346617482
0	667160.8445998057	4857815.999323964
0	668564.6908050739	4860987.614903415
0	666407.0044376622	4861631.781009575
0	664004.3612722002	4859972.491400641
1	685607.0151131556	4836113.701881917
0	678969.129951083	4850829.173741548
0	681617.5692986429	4850726.71568833
0	689226.0341423991	4862889.148115484
0	680262.1254832813	4848147.139046858
1	667554.0002652671	4845364.175208054
0	683678.5698436967	4850519.486039062
0	677756.4218899293	4848515.634342911
0	679657.3064063207	4853695.776184218
0	676784.1395186026	4849915.649555282
1	678847.1863536508	4849223.264178753
0	678576.576168969	4848586.357848389
0	679850.4111864913	4845223.61509687
0	640432.0370285376	4850190.297040112
0	681898.9319801098	4848797.493933369
1	675362.228034051	4851791.518834752
0	680704.9042320178	4848516.14061638
0	660229.7803891489	4845491.586097064
0	688152.8236957943	4886561.084754037
0	676100.2573201305	4847180.716930045
1	658502.327482015	4829264.333822943
0	679234.7911807055	4852705.718195763
0	691991.0046350542	4869479.545891873
0	680735.9045218739	4846722.153973719
0	687695.7471957576	4847561.165870342
1	667193.4896507106	4861807.145838547
0	664146.0523627342	4861128.253657918
0	672760.7496727338	4879702.985375796
0	667722.2453966551	4856708.425833446
0	666646.0227732279	4861302.918855485
1	670845.6812509298	4831205.275441668
0	699204.3445630284	4849382.829925296
0	679585.8773572136	4851880.792386911
0	652694.6505965467	4839753.20398479
0	677424.1974912906	4855026.512493197
1	657272.398790386	4840588.94196366
0	686557.3814792882	4870459.78563079
0	676177.3559895912	4846522.113028928
0	682058.4515862489	4850066.184495216
0	677040.2162898303	4849855.097341765
1	645291.8687576867	4842387.051517054
0	699945.4012585806	4855298.300789343
0	669158.7415966285	4846033.388602704
0	669965.3062249158	4848560.40921708
0	680206.2632512651	4846640.794797557
1	697716.9682640292	4843622.967137333
0	656755.732959785	4842719.646174011
0	679171.1545259613	4850945.754766354
0	678211.8694515802	4854555.747428353
0	681310.6242687403	4848770.899267169
1	681650.8688051204	4849089.27429231
0	680262.1254832813	4848147.139046858
0	685466.2768781381	4848480.684921737
0	688732.7296573856	4843747.900008789
0	696138.7871723634	4849886.37422878
1	668470.2270420691	4858510.132180798
0	669795.0675886208	4863770.508929622
0	664942.6425322313	4860195.782550289
0	666693.5516512439	4861202.754154124
0	662955.1613475818	4865271.385946312
1	680479.2621658024	4849290.177176992
0	676532.3555600471	4838543.385579686
0	683761.7541314836	4847862.363563748
0	683208.5465585359	4863795.529122293
0	675484.9980921929	4848004.737992195
1	677426.193074167	4855856.278624133
0	656823.8900592389	4842689.909429544
0	690618.7211079875	4872297.552878955
0	681861.413562344	4848209.598637862
0	675678.6829163467	4851684.939826882
1	680916.8924125395	4848403.964019537
0	676616.8257041645	4854825.629242846
0	702471.2811821161	4858719.127066094
0	658683.8149788308	4830733.263897693
0	662586.9363122408	4843016.942891618
1	655018.096016185	4842498.153830848
0	696535.6438224963	4829144.155551091
0	686335.8207039693	4847747.318203165
0	680020.0328137653	4848676.106252166
0	679881.7268152895	4853075.51643832
1	664983.930028742	4861671.708112101
0	663484.9528708521	4865661.296965027
0	664298.2884030051	4861673.811347824
0	668453.5147482583	4860328.843898766
0	667552.7823357924	4861844.660655187
1	664079.334435988	4824486.933543722
0	676535.1275579406	4851608.011862089
0	680867.9765664993	4851106.561338219
0	675949.346859308	4848228.155677849
0	686847.7503174366	4844027.317379198
1	667335.1739634172	4854314.758387169
0	665117.0366130048	4864769.978925022
0	666735.1201374449	4859643.636784834
0	665183.3244843495	4861281.575675242
0	668418.0326814464	4858294.64266789
1	684133.394482425	4849849.349369548
0	675618.8235850718	4856584.638869598
0	680553.9517108946	4851142.497542374
0	674286.9305909926	4849999.099440719
0	678974.9661213246	4850863.67521821
1	665422.8337663508	4860492.242318425
0	666196.0236896266	4863354.139711358
0	669686.4574651655	4859891.00817695
0	670397.1048568455	4870008.290667907
0	670188.6493241177	4871536.374480769
1	678488.441956644	4850732.7993097
0	699490.7303473279	4832291.883370263
0	682054.9605995282	4850927.282489339
0	686542.008342267	4843617.610636867
0	677842.8602144823	4849604.283595301
1	640469.8985254387	4851012.905738699
0	681752.8892166828	4849323.470836185
0	661744.512171776	4844643.768413181
0	696831.8380160431	4851959.259860112
0	660680.1368033645	4837656.006162225
1	675526.301759692	4846068.703215819
0	683975.9167516929	4843291.952563824
0	681862.0507788432	4850095.163983911
0	659056.8782864581	4829990.119843842
0	681127.36962583	4849814.052794762
1	680002.0809505698	4852786.227196717
0	679007.744643567	4848708.96358293
0	660484.1771682474	4844062.680676406
0	658697.8105044715	4829903.597250981
0	669826.0400203198	4836577.555112956
1	662293.247115324	4844285.805226147
0	674666.0987072151	4847929.43151965
0	684893.430998102	4847622.33945454
0	678495.9075668026	4842231.532621185
0	684068.5590411889	4848677.681559492
1	684375.0414499708	4850322.096837299
0	655921.6808116665	4841324.152273712
0	678512.9477730969	4849295.658773663
0	669661.2055463488	4851957.513545014
0	667441.6820833581	4849340.151820706
1	666670.7559977364	4860919.778631792
0	669656.9391111715	4859913.482265919
0	664851.9072767675	4852937.233078789
0	662885.838421436	4866166.773162568
0	670128.6196502417	4858605.750332939
1	703533.6295102573	4839575.251061079
0	677838.6574717618	4849429.894041271
0	693753.9241353479	4841817.768393999
0	697302.7514190112	4837304.630106908
0	670917.0992591691	4845692.01751812
1	662596.3213666732	4853632.5492467
0	662680.2806140875	4866262.634808771
0	668794.6720619159	4859327.690488924
0	665229.3646185327	4860675.245571611
0	666287.124954781	4858754.413221032
1	676955.8459647608	4856723.580158524
0	680801.2951182197	4848178.640077379
0	677313.7553913528	4854424.485215647
0	684419.0672621622	4847153.807531387
0	691780.9660902299	4869392.085662727
1	663860.3885443822	4858815.347132943
0	666425.0688715867	4863103.04185057
0	669209.4298651539	4859276.341058706
0	666976.4078051114	4857932.279529867
0	667796.9089138242	4862723.721485538
1	666858.1198667432	4856890.945471483
0	668252.6280967847	4863380.54561423
0	665011.6333671277	4860120.812599705
0	668276.9944546841	4859747.440580558
0	666510.9280012837	4856346.776586824
1	699220.7595549391	4832760.851405401
0	672263.6594079261	4849216.373331083
0	676343.9980252659	4856107.349859996
0	684174.2337253174	4850457.703906905
0	676541.6565006165	4831580.240351729
1	678150.8847487276	4848909.068589566
0	697463.4749768615	4835780.219009715
0	699663.9012856525	4832914.449662065
0	680068.1288167434	4848881.362835958
0	677269.9686078184	4849779.293925231
1	679951.8001874269	4848906.11798833
0	687414.9900562465	4877172.868217679
0	682508.8663346273	4845997.960572499
0	684057.3214937288	4847573.744438968
0	666667.6171933478	4849233.053032331
1	675306.6146788802	4862718.322307817
0	675518.0236443853	4856069.817719771
0	681199.7820040246	4850905.621701401
0	655978.5707114046	4848168.306684674
0	678415.0292397812	4844963.664021107
1	678037.9226108852	4849865.909476943
0	679509.9356156157	4850170.508369775
0	657652.5136374137	4839923.474233174
0	691945.2742090568	4869705.105393176
0	698909.575203354	4841322.707391591
1	667229.8729147083	4862162.152187558
0	663777.6255842426	4865581.280879726
0	665882.3103158261	4862133.323598315
0	669619.8001323033	4861646.556144511
0	666552.9585881978	4861446.396230278
