Distanziamento,NumeroPassiV,ID giorno,ID Turtle,Femmina,Età,Peso,malata,Viva
20,10,0,0,False,66,132,True,True
20,10,0,1,False,16,53,False,True
20,10,0,2,True,62,149,False,True
20,10,0,3,True,33,78,False,True
20,10,0,4,False,76,108,False,True
20,10,0,5,False,75,90,True,True
20,10,0,6,True,37,66,False,True
20,10,0,7,True,50,80,False,True
20,10,0,8,True,15,53,False,True
20,10,0,9,False,32,77,True,True
20,10,0,10,False,61,127,False,True
20,10,0,11,False,58,65,False,True
20,10,0,12,False,76,81,False,True
20,10,0,13,True,64,65,False,True
20,10,0,14,False,76,103,False,True
20,10,0,15,True,44,62,False,True
20,10,0,16,False,72,89,False,True
20,10,0,17,True,14,50,True,True
20,10,0,18,True,32,150,False,True
20,10,0,19,False,59,81,False,True
20,10,0,20,True,12,144,False,True
20,10,0,21,True,4,115,False,True
20,10,0,22,False,65,106,False,True
20,10,0,23,True,40,91,False,True
20,10,0,24,False,77,91,False,True
20,10,0,25,True,53,57,False,True
20,10,0,26,True,1,133,False,True
20,10,0,27,False,56,67,False,True
20,10,0,28,False,69,108,False,True
20,10,0,29,False,52,105,True,True
20,10,0,30,True,14,145,False,True
20,10,0,31,True,23,97,True,True
20,10,0,32,True,61,77,False,True
20,10,0,33,True,76,125,False,True
20,10,0,34,True,56,124,False,True
20,10,0,35,False,55,69,False,True
20,10,0,36,False,59,111,False,True
20,10,0,37,True,30,53,False,True
20,10,0,38,True,54,104,False,True
20,10,0,39,False,35,80,False,True
20,10,0,40,False,52,83,False,True
20,10,0,41,True,5,79,True,True
20,10,0,42,True,46,143,False,True
20,10,0,43,False,37,65,False,True
20,10,0,44,False,9,124,False,True
20,10,0,45,True,80,137,False,True
20,10,0,46,True,73,105,False,True
20,10,0,47,True,76,146,False,True
20,10,0,48,False,75,140,False,True
20,10,0,49,True,6,56,False,True
20,10,1,0,False,66,132,True,True
20,10,1,1,False,16,53,False,True
20,10,1,2,True,62,149,False,True
20,10,1,3,True,33,78,False,True
20,10,1,4,False,76,108,False,True
20,10,1,5,False,75,90,True,True
20,10,1,6,True,37,66,False,True
20,10,1,7,True,50,80,False,True
20,10,1,8,True,15,53,False,True
20,10,1,9,False,32,77,True,True
20,10,1,10,False,61,127,False,True
20,10,1,11,False,58,65,False,True
20,10,1,12,False,76,81,False,True
20,10,1,13,True,64,65,False,True
20,10,1,14,False,76,103,False,True
20,10,1,15,True,44,62,False,True
20,10,1,16,False,72,89,False,True
20,10,1,17,True,14,50,True,True
20,10,1,18,True,32,150,False,True
20,10,1,19,False,59,81,False,True
20,10,1,20,True,12,144,False,True
20,10,1,21,True,4,115,False,True
20,10,1,22,False,65,106,False,True
20,10,1,23,True,40,91,False,True
20,10,1,24,False,77,91,False,True
20,10,1,25,True,53,57,False,True
20,10,1,26,True,1,133,False,True
20,10,1,27,False,56,67,False,True
20,10,1,28,False,69,108,False,True
20,10,1,29,False,52,105,True,True
20,10,1,30,True,14,145,False,True
20,10,1,31,True,23,97,True,True
20,10,1,32,True,61,77,False,True
20,10,1,33,True,76,125,False,True
20,10,1,34,True,56,124,False,True
20,10,1,35,False,55,69,False,True
20,10,1,36,False,59,111,False,True
20,10,1,37,True,30,53,False,True
20,10,1,38,True,54,104,False,True
20,10,1,39,False,35,80,False,True
20,10,1,40,False,52,83,False,True
20,10,1,41,True,5,79,True,True
20,10,1,42,True,46,143,False,True
20,10,1,43,False,37,65,False,True
20,10,1,44,False,9,124,False,True
20,10,1,45,True,80,137,False,True
20,10,1,46,True,73,105,False,True
20,10,1,47,True,76,146,False,True
20,10,1,48,False,75,140,False,True
20,10,1,49,True,6,56,False,True
20,10,2,0,False,66,132,True,True
20,10,2,1,False,16,53,False,True
20,10,2,2,True,62,149,False,True
20,10,2,3,True,33,78,False,True
20,10,2,4,False,76,108,False,True
20,10,2,5,False,75,90,True,True
20,10,2,6,True,37,66,False,True
20,10,2,7,True,50,80,False,True
20,10,2,8,True,15,53,False,True
20,10,2,9,False,32,77,True,True
20,10,2,10,False,61,127,False,True
20,10,2,11,False,58,65,False,True
20,10,2,12,False,76,81,False,True
20,10,2,13,True,64,65,False,True
20,10,2,14,False,76,103,False,True
20,10,2,15,True,44,62,False,True
20,10,2,16,False,72,89,False,True
20,10,2,17,True,14,50,True,True
20,10,2,18,True,32,150,False,True
20,10,2,19,False,59,81,False,True
20,10,2,20,True,12,144,False,True
20,10,2,21,True,4,115,False,True
20,10,2,22,False,65,106,False,True
20,10,2,23,True,40,91,False,True
20,10,2,24,False,77,91,False,True
20,10,2,25,True,53,57,False,True
20,10,2,26,True,1,133,False,True
20,10,2,27,False,56,67,False,True
20,10,2,28,False,69,108,False,True
20,10,2,29,False,52,105,False,False
20,10,2,30,True,14,145,False,True
20,10,2,31,True,23,97,True,True
20,10,2,32,True,61,77,False,True
20,10,2,33,True,76,125,False,True
20,10,2,34,True,56,124,False,True
20,10,2,35,False,55,69,False,True
20,10,2,36,False,59,111,False,True
20,10,2,37,True,30,53,True,True
20,10,2,38,True,54,104,False,True
20,10,2,39,False,35,80,False,True
20,10,2,40,False,52,83,False,True
20,10,2,41,True,5,79,True,True
20,10,2,42,True,46,143,False,True
20,10,2,43,False,37,65,False,True
20,10,2,44,False,9,124,False,True
20,10,2,45,True,80,137,False,True
20,10,2,46,True,73,105,False,True
20,10,2,47,True,76,146,False,True
20,10,2,48,False,75,140,False,True
20,10,2,49,True,6,56,False,True
20,10,3,0,False,66,132,True,True
20,10,3,1,False,16,53,False,True
20,10,3,2,True,62,149,False,True
20,10,3,3,True,33,78,False,True
20,10,3,4,False,76,108,False,True
20,10,3,5,False,75,90,True,True
20,10,3,6,True,37,66,False,True
20,10,3,7,True,50,80,False,True
20,10,3,8,True,15,53,False,True
20,10,3,9,False,32,77,True,True
20,10,3,10,False,61,127,False,True
20,10,3,11,False,58,65,False,True
20,10,3,12,False,76,81,False,True
20,10,3,13,True,64,65,False,True
20,10,3,14,False,76,103,False,True
20,10,3,15,True,44,62,False,True
20,10,3,16,False,72,89,False,True
20,10,3,17,True,14,50,True,True
20,10,3,18,True,32,150,False,True
20,10,3,19,False,59,81,False,True
20,10,3,20,True,12,144,False,True
20,10,3,21,True,4,115,False,True
20,10,3,22,False,65,106,False,True
20,10,3,23,True,40,91,False,True
20,10,3,24,False,77,91,False,True
20,10,3,25,True,53,57,False,True
20,10,3,26,True,1,133,False,True
20,10,3,27,False,56,67,False,True
20,10,3,28,False,69,108,False,True
20,10,3,29,False,52,105,False,False
20,10,3,30,True,14,145,False,True
20,10,3,31,True,23,97,True,True
20,10,3,32,True,61,77,False,True
20,10,3,33,True,76,125,False,True
20,10,3,34,True,56,124,False,True
20,10,3,35,False,55,69,False,True
20,10,3,36,False,59,111,False,True
20,10,3,37,True,30,53,True,True
20,10,3,38,True,54,104,False,True
20,10,3,39,False,35,80,False,True
20,10,3,40,False,52,83,False,True
20,10,3,41,True,5,79,True,True
20,10,3,42,True,46,143,False,True
20,10,3,43,False,37,65,False,True
20,10,3,44,False,9,124,False,True
20,10,3,45,True,80,137,False,True
20,10,3,46,True,73,105,False,True
20,10,3,47,True,76,146,False,True
20,10,3,48,False,75,140,False,True
20,10,3,49,True,6,56,False,True
20,10,4,0,False,66,132,True,True
20,10,4,1,False,16,53,False,True
20,10,4,2,True,62,149,False,True
20,10,4,3,True,33,78,False,True
20,10,4,4,False,76,108,False,True
20,10,4,5,False,75,90,True,True
20,10,4,6,True,37,66,False,True
20,10,4,7,True,50,80,False,True
20,10,4,8,True,15,53,False,True
20,10,4,9,False,32,77,True,True
20,10,4,10,False,61,127,False,True
20,10,4,11,False,58,65,False,True
20,10,4,12,False,76,81,False,True
20,10,4,13,True,64,65,False,True
20,10,4,14,False,76,103,False,True
20,10,4,15,True,44,62,False,True
20,10,4,16,False,72,89,False,True
20,10,4,17,True,14,50,True,True
20,10,4,18,True,32,150,False,True
20,10,4,19,False,59,81,False,True
20,10,4,20,True,12,144,False,True
20,10,4,21,True,4,115,False,True
20,10,4,22,False,65,106,False,True
20,10,4,23,True,40,91,False,True
20,10,4,24,False,77,91,False,True
20,10,4,25,True,53,57,False,True
20,10,4,26,True,1,133,False,True
20,10,4,27,False,56,67,False,True
20,10,4,28,False,69,108,False,True
20,10,4,29,False,52,105,False,False
20,10,4,30,True,14,145,False,True
20,10,4,31,True,23,97,True,True
20,10,4,32,True,61,77,False,True
20,10,4,33,True,76,125,False,True
20,10,4,34,True,56,124,False,True
20,10,4,35,False,55,69,False,True
20,10,4,36,False,59,111,False,True
20,10,4,37,True,30,53,True,True
20,10,4,38,True,54,104,False,True
20,10,4,39,False,35,80,False,True
20,10,4,40,False,52,83,False,True
20,10,4,41,True,5,79,True,True
20,10,4,42,True,46,143,False,True
20,10,4,43,False,37,65,False,True
20,10,4,44,False,9,124,False,True
20,10,4,45,True,80,137,False,True
20,10,4,46,True,73,105,False,True
20,10,4,47,True,76,146,False,True
20,10,4,48,False,75,140,False,True
20,10,4,49,True,6,56,False,True
20,10,5,0,False,66,132,False,False
20,10,5,1,False,16,53,False,True
20,10,5,2,True,62,149,False,True
20,10,5,3,True,33,78,False,True
20,10,5,4,False,76,108,False,True
20,10,5,5,False,75,90,True,True
20,10,5,6,True,37,66,False,True
20,10,5,7,True,50,80,False,True
20,10,5,8,True,15,53,False,True
20,10,5,9,False,32,77,True,True
20,10,5,10,False,61,127,False,True
20,10,5,11,False,58,65,False,True
20,10,5,12,False,76,81,False,True
20,10,5,13,True,64,65,False,True
20,10,5,14,False,76,103,False,True
20,10,5,15,True,44,62,False,True
20,10,5,16,False,72,89,False,True
20,10,5,17,True,14,50,True,True
20,10,5,18,True,32,150,False,True
20,10,5,19,False,59,81,False,True
20,10,5,20,True,12,144,False,True
20,10,5,21,True,4,115,False,True
20,10,5,22,False,65,106,False,True
20,10,5,23,True,40,91,False,True
20,10,5,24,False,77,91,False,True
20,10,5,25,True,53,57,False,True
20,10,5,26,True,1,133,False,True
20,10,5,27,False,56,67,False,True
20,10,5,28,False,69,108,False,True
20,10,5,29,False,52,105,False,False
20,10,5,30,True,14,145,False,True
20,10,5,31,True,23,97,True,True
20,10,5,32,True,61,77,False,True
20,10,5,33,True,76,125,False,True
20,10,5,34,True,56,124,False,True
20,10,5,35,False,55,69,False,True
20,10,5,36,False,59,111,False,True
20,10,5,37,True,30,53,True,True
20,10,5,38,True,54,104,False,True
20,10,5,39,False,35,80,False,True
20,10,5,40,False,52,83,False,True
20,10,5,41,True,5,79,True,True
20,10,5,42,True,46,143,False,True
20,10,5,43,False,37,65,False,True
20,10,5,44,False,9,124,False,True
20,10,5,45,True,80,137,False,True
20,10,5,46,True,73,105,False,True
20,10,5,47,True,76,146,False,True
20,10,5,48,False,75,140,False,True
20,10,5,49,True,6,56,False,True
20,10,6,0,False,66,132,False,False
20,10,6,1,False,16,53,False,True
20,10,6,2,True,62,149,False,True
20,10,6,3,True,33,78,False,True
20,10,6,4,False,76,108,False,True
20,10,6,5,False,75,90,False,False
20,10,6,6,True,37,66,False,True
20,10,6,7,True,50,80,False,True
20,10,6,8,True,15,53,False,True
20,10,6,9,False,32,77,True,True
20,10,6,10,False,61,127,False,True
20,10,6,11,False,58,65,False,True
20,10,6,12,False,76,81,False,True
20,10,6,13,True,64,65,False,True
20,10,6,14,False,76,103,False,True
20,10,6,15,True,44,62,False,True
20,10,6,16,False,72,89,False,True
20,10,6,17,True,14,50,True,True
20,10,6,18,True,32,150,False,True
20,10,6,19,False,59,81,False,True
20,10,6,20,True,12,144,False,True
20,10,6,21,True,4,115,False,True
20,10,6,22,False,65,106,False,True
20,10,6,23,True,40,91,False,True
20,10,6,24,False,77,91,False,True
20,10,6,25,True,53,57,False,True
20,10,6,26,True,1,133,False,True
20,10,6,27,False,56,67,False,True
20,10,6,28,False,69,108,False,True
20,10,6,29,False,52,105,False,False
20,10,6,30,True,14,145,False,True
20,10,6,31,True,23,97,True,True
20,10,6,32,True,61,77,False,True
20,10,6,33,True,76,125,False,True
20,10,6,34,True,56,124,False,True
20,10,6,35,False,55,69,False,True
20,10,6,36,False,59,111,False,True
20,10,6,37,True,30,53,True,True
20,10,6,38,True,54,104,False,True
20,10,6,39,False,35,80,False,True
20,10,6,40,False,52,83,False,True
20,10,6,41,True,5,79,True,True
20,10,6,42,True,46,143,False,True
20,10,6,43,False,37,65,False,True
20,10,6,44,False,9,124,False,True
20,10,6,45,True,80,137,False,True
20,10,6,46,True,73,105,False,True
20,10,6,47,True,76,146,False,True
20,10,6,48,False,75,140,False,True
20,10,6,49,True,6,56,False,True
20,10,7,0,False,66,132,False,False
20,10,7,1,False,16,53,False,True
20,10,7,2,True,62,149,False,True
20,10,7,3,True,33,78,False,True
20,10,7,4,False,76,108,False,True
20,10,7,5,False,75,90,False,False
20,10,7,6,True,37,66,False,True
20,10,7,7,True,50,80,False,True
20,10,7,8,True,15,53,False,True
20,10,7,9,False,32,77,True,True
20,10,7,10,False,61,127,False,True
20,10,7,11,False,58,65,False,True
20,10,7,12,False,76,81,False,True
20,10,7,13,True,64,65,False,True
20,10,7,14,False,76,103,False,True
20,10,7,15,True,44,62,False,True
20,10,7,16,False,72,89,False,True
20,10,7,17,True,14,50,True,True
20,10,7,18,True,32,150,False,True
20,10,7,19,False,59,81,False,True
20,10,7,20,True,12,144,False,True
20,10,7,21,True,4,115,False,True
20,10,7,22,False,65,106,False,True
20,10,7,23,True,40,91,False,True
20,10,7,24,False,77,91,False,True
20,10,7,25,True,53,57,False,True
20,10,7,26,True,1,133,False,True
20,10,7,27,False,56,67,False,True
20,10,7,28,False,69,108,False,True
20,10,7,29,False,52,105,False,False
20,10,7,30,True,14,145,False,True
20,10,7,31,True,23,97,True,True
20,10,7,32,True,61,77,False,True
20,10,7,33,True,76,125,False,True
20,10,7,34,True,56,124,False,True
20,10,7,35,False,55,69,False,True
20,10,7,36,False,59,111,False,True
20,10,7,37,True,30,53,False,False
20,10,7,38,True,54,104,False,True
20,10,7,39,False,35,80,False,True
20,10,7,40,False,52,83,False,True
20,10,7,41,True,5,79,True,True
20,10,7,42,True,46,143,False,True
20,10,7,43,False,37,65,False,True
20,10,7,44,False,9,124,False,True
20,10,7,45,True,80,137,False,True
20,10,7,46,True,73,105,False,True
20,10,7,47,True,76,146,False,True
20,10,7,48,False,75,140,False,True
20,10,7,49,True,6,56,False,True
20,10,8,0,False,66,132,False,False
20,10,8,1,False,16,53,False,True
20,10,8,2,True,62,149,False,True
20,10,8,3,True,33,78,False,True
20,10,8,4,False,76,108,False,True
20,10,8,5,False,75,90,False,False
20,10,8,6,True,37,66,False,True
20,10,8,7,True,50,80,False,True
20,10,8,8,True,15,53,False,True
20,10,8,9,False,32,77,True,True
20,10,8,10,False,61,127,False,True
20,10,8,11,False,58,65,False,True
20,10,8,12,False,76,81,False,True
20,10,8,13,True,64,65,False,True
20,10,8,14,False,76,103,False,True
20,10,8,15,True,44,62,False,True
20,10,8,16,False,72,89,False,True
20,10,8,17,True,14,50,True,True
20,10,8,18,True,32,150,False,True
20,10,8,19,False,59,81,False,True
20,10,8,20,True,12,144,False,True
20,10,8,21,True,4,115,False,True
20,10,8,22,False,65,106,False,True
20,10,8,23,True,40,91,False,True
20,10,8,24,False,77,91,False,True
20,10,8,25,True,53,57,False,True
20,10,8,26,True,1,133,False,True
20,10,8,27,False,56,67,False,True
20,10,8,28,False,69,108,False,True
20,10,8,29,False,52,105,False,False
20,10,8,30,True,14,145,False,True
20,10,8,31,True,23,97,True,True
20,10,8,32,True,61,77,False,True
20,10,8,33,True,76,125,False,True
20,10,8,34,True,56,124,False,True
20,10,8,35,False,55,69,False,True
20,10,8,36,False,59,111,False,True
20,10,8,37,True,30,53,False,False
20,10,8,38,True,54,104,False,True
20,10,8,39,False,35,80,False,True
20,10,8,40,False,52,83,False,True
20,10,8,41,True,5,79,True,True
20,10,8,42,True,46,143,False,True
20,10,8,43,False,37,65,False,True
20,10,8,44,False,9,124,False,True
20,10,8,45,True,80,137,False,True
20,10,8,46,True,73,105,False,True
20,10,8,47,True,76,146,False,True
20,10,8,48,False,75,140,False,True
20,10,8,49,True,6,56,False,True
20,10,9,0,False,66,132,False,False
20,10,9,1,False,16,53,False,True
20,10,9,2,True,62,149,False,True
20,10,9,3,True,33,78,False,True
20,10,9,4,False,76,108,False,True
20,10,9,5,False,75,90,False,False
20,10,9,6,True,37,66,False,True
20,10,9,7,True,50,80,False,True
20,10,9,8,True,15,53,False,True
20,10,9,9,False,32,77,True,True
20,10,9,10,False,61,127,False,True
20,10,9,11,False,58,65,False,True
20,10,9,12,False,76,81,False,True
20,10,9,13,True,64,65,False,True
20,10,9,14,False,76,103,False,True
20,10,9,15,True,44,62,False,True
20,10,9,16,False,72,89,False,True
20,10,9,17,True,14,50,False,False
20,10,9,18,True,32,150,False,True
20,10,9,19,False,59,81,False,True
20,10,9,20,True,12,144,False,True
20,10,9,21,True,4,115,False,True
20,10,9,22,False,65,106,False,True
20,10,9,23,True,40,91,False,True
20,10,9,24,False,77,91,False,True
20,10,9,25,True,53,57,False,True
20,10,9,26,True,1,133,False,True
20,10,9,27,False,56,67,False,True
20,10,9,28,False,69,108,False,True
20,10,9,29,False,52,105,False,False
20,10,9,30,True,14,145,False,True
20,10,9,31,True,23,97,True,True
20,10,9,32,True,61,77,False,True
20,10,9,33,True,76,125,False,True
20,10,9,34,True,56,124,False,True
20,10,9,35,False,55,69,False,True
20,10,9,36,False,59,111,False,True
20,10,9,37,True,30,53,False,False
20,10,9,38,True,54,104,False,True
20,10,9,39,False,35,80,False,True
20,10,9,40,False,52,83,False,True
20,10,9,41,True,5,79,True,True
20,10,9,42,True,46,143,False,True
20,10,9,43,False,37,65,False,True
20,10,9,44,False,9,124,False,True
20,10,9,45,True,80,137,False,True
20,10,9,46,True,73,105,False,True
20,10,9,47,True,76,146,False,True
20,10,9,48,False,75,140,False,True
20,10,9,49,True,6,56,False,True
20,10,10,0,False,66,132,False,False
20,10,10,1,False,16,53,False,True
20,10,10,2,True,62,149,False,True
20,10,10,3,True,33,78,False,True
20,10,10,4,False,76,108,False,True
20,10,10,5,False,75,90,False,False
20,10,10,6,True,37,66,False,True
20,10,10,7,True,50,80,False,True
20,10,10,8,True,15,53,False,True
20,10,10,9,False,32,77,True,True
20,10,10,10,False,61,127,False,True
20,10,10,11,False,58,65,False,True
20,10,10,12,False,76,81,False,True
20,10,10,13,True,64,65,False,True
20,10,10,14,False,76,103,False,True
20,10,10,15,True,44,62,False,True
20,10,10,16,False,72,89,False,True
20,10,10,17,True,14,50,False,False
20,10,10,18,True,32,150,False,True
20,10,10,19,False,59,81,False,True
20,10,10,20,True,12,144,False,True
20,10,10,21,True,4,115,False,True
20,10,10,22,False,65,106,False,True
20,10,10,23,True,40,91,False,True
20,10,10,24,False,77,91,False,True
20,10,10,25,True,53,57,False,True
20,10,10,26,True,1,133,False,True
20,10,10,27,False,56,67,False,True
20,10,10,28,False,69,108,False,True
20,10,10,29,False,52,105,False,False
20,10,10,30,True,14,145,False,True
20,10,10,31,True,23,97,True,True
20,10,10,32,True,61,77,False,True
20,10,10,33,True,76,125,False,True
20,10,10,34,True,56,124,False,True
20,10,10,35,False,55,69,False,True
20,10,10,36,False,59,111,False,True
20,10,10,37,True,30,53,False,False
20,10,10,38,True,54,104,False,True
20,10,10,39,False,35,80,False,True
20,10,10,40,False,52,83,False,True
20,10,10,41,True,5,79,True,True
20,10,10,42,True,46,143,False,True
20,10,10,43,False,37,65,False,True
20,10,10,44,False,9,124,False,True
20,10,10,45,True,80,137,False,True
20,10,10,46,True,73,105,False,True
20,10,10,47,True,76,146,False,True
20,10,10,48,False,75,140,False,True
20,10,10,49,True,6,56,False,True
20,10,11,0,False,66,132,False,False
20,10,11,1,False,16,53,False,True
20,10,11,2,True,62,149,False,True
20,10,11,3,True,33,78,False,True
20,10,11,4,False,76,108,False,True
20,10,11,5,False,75,90,False,False
20,10,11,6,True,37,66,False,True
20,10,11,7,True,50,80,False,True
20,10,11,8,True,15,53,False,True
20,10,11,9,False,32,77,True,True
20,10,11,10,False,61,127,False,True
20,10,11,11,False,58,65,False,True
20,10,11,12,False,76,81,False,True
20,10,11,13,True,64,65,False,True
20,10,11,14,False,76,103,False,True
20,10,11,15,True,44,62,False,True
20,10,11,16,False,72,89,False,True
20,10,11,17,True,14,50,False,False
20,10,11,18,True,32,150,False,True
20,10,11,19,False,59,81,False,True
20,10,11,20,True,12,144,False,True
20,10,11,21,True,4,115,False,True
20,10,11,22,False,65,106,False,True
20,10,11,23,True,40,91,False,True
20,10,11,24,False,77,91,False,True
20,10,11,25,True,53,57,False,True
20,10,11,26,True,1,133,False,True
20,10,11,27,False,56,67,False,True
20,10,11,28,False,69,108,False,True
20,10,11,29,False,52,105,False,False
20,10,11,30,True,14,145,False,True
20,10,11,31,True,23,97,True,True
20,10,11,32,True,61,77,False,True
20,10,11,33,True,76,125,False,True
20,10,11,34,True,56,124,False,True
20,10,11,35,False,55,69,False,True
20,10,11,36,False,59,111,False,True
20,10,11,37,True,30,53,False,False
20,10,11,38,True,54,104,False,True
20,10,11,39,False,35,80,False,True
20,10,11,40,False,52,83,False,True
20,10,11,41,True,5,79,True,True
20,10,11,42,True,46,143,False,True
20,10,11,43,False,37,65,False,True
20,10,11,44,False,9,124,False,True
20,10,11,45,True,80,137,False,True
20,10,11,46,True,73,105,False,True
20,10,11,47,True,76,146,False,True
20,10,11,48,False,75,140,False,True
20,10,11,49,True,6,56,False,True
20,10,12,0,False,66,132,False,False
20,10,12,1,False,16,53,False,True
20,10,12,2,True,62,149,False,True
20,10,12,3,True,33,78,False,True
20,10,12,4,False,76,108,False,True
20,10,12,5,False,75,90,False,False
20,10,12,6,True,37,66,False,True
20,10,12,7,True,50,80,False,True
20,10,12,8,True,15,53,False,True
20,10,12,9,False,32,77,True,True
20,10,12,10,False,61,127,False,True
20,10,12,11,False,58,65,False,True
20,10,12,12,False,76,81,False,True
20,10,12,13,True,64,65,False,True
20,10,12,14,False,76,103,False,True
20,10,12,15,True,44,62,False,True
20,10,12,16,False,72,89,False,True
20,10,12,17,True,14,50,False,False
20,10,12,18,True,32,150,False,True
20,10,12,19,False,59,81,False,True
20,10,12,20,True,12,144,False,True
20,10,12,21,True,4,115,False,True
20,10,12,22,False,65,106,False,True
20,10,12,23,True,40,91,False,True
20,10,12,24,False,77,91,False,True
20,10,12,25,True,53,57,False,True
20,10,12,26,True,1,133,False,True
20,10,12,27,False,56,67,False,True
20,10,12,28,False,69,108,False,True
20,10,12,29,False,52,105,False,False
20,10,12,30,True,14,145,False,True
20,10,12,31,True,23,97,True,True
20,10,12,32,True,61,77,False,True
20,10,12,33,True,76,125,False,True
20,10,12,34,True,56,124,False,True
20,10,12,35,False,55,69,False,True
20,10,12,36,False,59,111,False,True
20,10,12,37,True,30,53,False,False
20,10,12,38,True,54,104,False,True
20,10,12,39,False,35,80,False,True
20,10,12,40,False,52,83,False,True
20,10,12,41,True,5,79,True,True
20,10,12,42,True,46,143,False,True
20,10,12,43,False,37,65,False,True
20,10,12,44,False,9,124,False,True
20,10,12,45,True,80,137,False,True
20,10,12,46,True,73,105,False,True
20,10,12,47,True,76,146,False,True
20,10,12,48,False,75,140,False,True
20,10,12,49,True,6,56,False,True
20,10,13,0,False,66,132,False,False
20,10,13,1,False,16,53,False,True
20,10,13,2,True,62,149,False,True
20,10,13,3,True,33,78,False,True
20,10,13,4,False,76,108,False,True
20,10,13,5,False,75,90,False,False
20,10,13,6,True,37,66,False,True
20,10,13,7,True,50,80,False,True
20,10,13,8,True,15,53,False,True
20,10,13,9,False,32,77,False,False
20,10,13,10,False,61,127,False,True
20,10,13,11,False,58,65,False,True
20,10,13,12,False,76,81,False,True
20,10,13,13,True,64,65,False,True
20,10,13,14,False,76,103,False,True
20,10,13,15,True,44,62,False,True
20,10,13,16,False,72,89,False,True
20,10,13,17,True,14,50,False,False
20,10,13,18,True,32,150,False,True
20,10,13,19,False,59,81,False,True
20,10,13,20,True,12,144,False,True
20,10,13,21,True,4,115,False,True
20,10,13,22,False,65,106,False,True
20,10,13,23,True,40,91,False,True
20,10,13,24,False,77,91,False,True
20,10,13,25,True,53,57,False,True
20,10,13,26,True,1,133,False,True
20,10,13,27,False,56,67,False,True
20,10,13,28,False,69,108,False,True
20,10,13,29,False,52,105,False,False
20,10,13,30,True,14,145,False,True
20,10,13,31,True,23,97,True,True
20,10,13,32,True,61,77,False,True
20,10,13,33,True,76,125,False,True
20,10,13,34,True,56,124,False,True
20,10,13,35,False,55,69,False,True
20,10,13,36,False,59,111,False,True
20,10,13,37,True,30,53,False,False
20,10,13,38,True,54,104,False,True
20,10,13,39,False,35,80,False,True
20,10,13,40,False,52,83,False,True
20,10,13,41,True,5,79,True,True
20,10,13,42,True,46,143,False,True
20,10,13,43,False,37,65,False,True
20,10,13,44,False,9,124,False,True
20,10,13,45,True,80,137,False,True
20,10,13,46,True,73,105,False,True
20,10,13,47,True,76,146,False,True
20,10,13,48,False,75,140,False,True
20,10,13,49,True,6,56,False,True
20,10,14,0,False,66,132,False,False
20,10,14,1,False,16,53,False,True
20,10,14,2,True,62,149,False,True
20,10,14,3,True,33,78,False,True
20,10,14,4,False,76,108,False,True
20,10,14,5,False,75,90,False,False
20,10,14,6,True,37,66,False,True
20,10,14,7,True,50,80,False,True
20,10,14,8,True,15,53,False,True
20,10,14,9,False,32,77,False,False
20,10,14,10,False,61,127,False,True
20,10,14,11,False,58,65,False,True
20,10,14,12,False,76,81,False,True
20,10,14,13,True,64,65,False,True
20,10,14,14,False,76,103,False,True
20,10,14,15,True,44,62,False,True
20,10,14,16,False,72,89,False,True
20,10,14,17,True,14,50,False,False
20,10,14,18,True,32,150,False,True
20,10,14,19,False,59,81,False,True
20,10,14,20,True,12,144,False,True
20,10,14,21,True,4,115,False,True
20,10,14,22,False,65,106,False,True
20,10,14,23,True,40,91,False,True
20,10,14,24,False,77,91,False,True
20,10,14,25,True,53,57,False,True
20,10,14,26,True,1,133,False,True
20,10,14,27,False,56,67,False,True
20,10,14,28,False,69,108,False,True
20,10,14,29,False,52,105,True,False
20,10,14,30,True,14,145,False,True
20,10,14,31,True,23,97,True,True
20,10,14,32,True,61,77,False,True
20,10,14,33,True,76,125,False,True
20,10,14,34,True,56,124,False,True
20,10,14,35,False,55,69,False,True
20,10,14,36,False,59,111,False,True
20,10,14,37,True,30,53,False,False
20,10,14,38,True,54,104,False,True
20,10,14,39,False,35,80,False,True
20,10,14,40,False,52,83,False,True
20,10,14,41,True,5,79,True,True
20,10,14,42,True,46,143,False,True
20,10,14,43,False,37,65,False,True
20,10,14,44,False,9,124,False,True
20,10,14,45,True,80,137,False,True
20,10,14,46,True,73,105,False,True
20,10,14,47,True,76,146,False,True
20,10,14,48,False,75,140,False,True
20,10,14,49,True,6,56,False,True
20,10,15,0,False,66,132,False,False
20,10,15,1,False,16,53,False,True
20,10,15,2,True,62,149,False,True
20,10,15,3,True,33,78,False,True
20,10,15,4,False,76,108,False,True
20,10,15,5,False,75,90,False,False
20,10,15,6,True,37,66,False,True
20,10,15,7,True,50,80,False,True
20,10,15,8,True,15,53,False,True
20,10,15,9,False,32,77,False,False
20,10,15,10,False,61,127,False,True
20,10,15,11,False,58,65,False,True
20,10,15,12,False,76,81,False,True
20,10,15,13,True,64,65,False,True
20,10,15,14,False,76,103,False,True
20,10,15,15,True,44,62,False,True
20,10,15,16,False,72,89,False,True
20,10,15,17,True,14,50,False,False
20,10,15,18,True,32,150,False,True
20,10,15,19,False,59,81,False,True
20,10,15,20,True,12,144,False,True
20,10,15,21,True,4,115,False,True
20,10,15,22,False,65,106,False,True
20,10,15,23,True,40,91,False,True
20,10,15,24,False,77,91,False,True
